X43|Випадкове отруєння та дія інших лікарських засобів, що впливають на вегетативну нервову систему|eHealth/ICD10_AM/condition_codes
X44|Випадкове отруєння та дія інших та неуточнених лікарських засобів, медикаментів та біологічних речовин|eHealth/ICD10_AM/condition_codes
X45|Випадкове отруєння та дія алкоголю|eHealth/ICD10_AM/condition_codes
X46|Випадкове отруєння та дія органічних розчинників та галогенних вуглеводнів та їх випарів|eHealth/ICD10_AM/condition_codes
X48|Випадкове отруєння та дія пестицидів|eHealth/ICD10_AM/condition_codes
X49|Випадкове отруєння та дія інших та неуточнених хімічних та отруйних речовин|eHealth/ICD10_AM/condition_codes
X50|Перенапруження, різкі чи повторювані рухи|eHealth/ICD10_AM/condition_codes
X51|Негативний вплив подорожування чи пересування|eHealth/ICD10_AM/condition_codes
X52|Тривале перебування у невагомому стані|eHealth/ICD10_AM/condition_codes
X53|Нестача їжі|eHealth/ICD10_AM/condition_codes
X54|Нестача води|eHealth/ICD10_AM/condition_codes
X57|Неуточнені нестачі|eHealth/ICD10_AM/condition_codes
X58|Вплив інших уточнених факторів|eHealth/ICD10_AM/condition_codes
X59|Вплив неуточненого фактора|eHealth/ICD10_AM/condition_codes
X60|Навмисне самоотруєння та дія неопіоїдних анальгезивних, жарознижувальних та протиревматичних лікарських засобів|eHealth/ICD10_AM/condition_codes
X61|Навмисне самоотруєння та дія протиепілептичних, седативно-снодійних та протипаркінсонічних та психотропних засобів, не класифіковані в інших рубриках|eHealth/ICD10_AM/condition_codes
X62|Навмисне самоотруєння та дія наркотичних та психодислептичних [галюциногенних] речовин, не класифіковані в інших рубриках|eHealth/ICD10_AM/condition_codes
X63|Навмисне самоотруєння та дія інших лікарських засобів, що впливають на вегетативну нервову систему|eHealth/ICD10_AM/condition_codes
X64|Навмисне самоотруєння та дія інших та неуточнених лікарських засобів, медикаментів та біологічних речовин|eHealth/ICD10_AM/condition_codes
X65|Навмисне самоотруєння та дія алкоголю|eHealth/ICD10_AM/condition_codes
X66|Навмисне самоотруєння та дія органічних розчинників та галогенних вуглеводнів та їх випарів|eHealth/ICD10_AM/condition_codes
X68|Навмисне самоотруєння та дія пестицидів|eHealth/ICD10_AM/condition_codes
X69|Навмисне самоотруєння та дія інших та неуточнених хімічних та отруйних речовин|eHealth/ICD10_AM/condition_codes
X72|Навмисне завдання собі шкоди пострілом з ручної вогнепальної зброї|eHealth/ICD10_AM/condition_codes
X75|Навмисне завдання собі шкоди шляхом використання вибухових речовин та підривних пристроїв|eHealth/ICD10_AM/condition_codes
X76|Навмисне завдання собі шкоди димом, вогнем та полум'ям|eHealth/ICD10_AM/condition_codes
X77|Навмисне завдання собі шкоди парою, гарячими випарами та предметами|eHealth/ICD10_AM/condition_codes
X79|Навмисне завдання собі шкоди тупим предметом|eHealth/ICD10_AM/condition_codes
X80|Навмисне завдання собі шкоди шляхом стрибка з висоти|eHealth/ICD10_AM/condition_codes
X83|Навмисне завдання собі шкоди іншими уточненими засобами|eHealth/ICD10_AM/condition_codes
X84|Навмисне завдання собі шкоди неуточненими засобами|eHealth/ICD10_AM/condition_codes
Y10|Отруєння та вплив неопіоїдних анальгезивних, жарознижувальних та протиревматичних засобів, намір невизначений|eHealth/ICD10_AM/condition_codes
Y11|Отруєння та вплив протиепілептичних, седативно-снодійних та протипаркінсонічних та психотропних засобів, не класифіковані в інших рубриках, намір невизначений|eHealth/ICD10_AM/condition_codes
Y12|Отруєння та вплив наркотичних та психодислептичних [галюциногенних] речовин, не класифіковані в інших рубриках, намір невизначений|eHealth/ICD10_AM/condition_codes
Y13|Отруєння та вплив інших лікарських засобів, що впливають на вегетативну нервову систему, намір невизначений|eHealth/ICD10_AM/condition_codes
Y14|Отруєння та вплив інших та неуточнених лікарських засобів, медикаментів та біологічних речовин, намір невизначений|eHealth/ICD10_AM/condition_codes
Y15|Отруєння та вплив алкоголю, намір невизначений|eHealth/ICD10_AM/condition_codes
Y16|Отруєння та вплив органічних розчинників та галогенних вуглеводнів та їх випарів, намір невизначений|eHealth/ICD10_AM/condition_codes
